lens_id,company,title,date_published,publication_type,patent_status,classification,npl_count,n_jurisdictions,jurisdictions,filter_path,kept
184-162-471-010-366,meta,GEKRÜMMTE HOCHLEISTUNGSBATTERIEZELLEN,2025-02-12,PATENT_APPLICATION,PENDING,other,1,4,"CN, EP, US, WO",filtered_keep,True
068-393-081-454-351,meta,SYSTEMS AND METHODS FOR PEAK POWER CONTROL,2025-02-06,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
091-012-575-666-612,meta,SYSTEMS AND METHODS FOR RESPONDER PASSIVE MODE OPERATION,2025-01-16,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
151-568-144-090-138,meta,SYSTEMS AND METHODS FOR INDICATING TARGET WAKE TIME SERVICE PERIOD TERMINATION,2024-12-26,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
167-291-506-755-670,meta,LEISTUNGSVERWALTUNG VON EMPFÄNGERKETTENSCHALTUNGEN AUF DER BASIS VON VERKEHRSBEWUSSTSEIN,2024-12-18,PATENT_APPLICATION,PENDING,dual_purpose,1,3,"EP, TW, WO",filtered_keep,True
108-409-316-763-451,meta,High voltage optical transformer integration,2024-11-26,GRANTED_PATENT,ACTIVE,pure,,,,pure_auto_keep,True
186-265-538-313-578,meta,SYSTEMS AND METHODS FOR MANAGING POWER CONSUMPTION OF DEVICE SUBSYSTEMS,2024-11-21,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
181-540-767-832-656,meta,SWAPPABLE BATTERY FOR WEARABLE DEVICES,2024-10-10,PATENT_APPLICATION,PENDING,other,0,,,removed,False
167-743-441-927-148,meta,A SWAPPABLE BATTERY FOR WEARABLE DEVICES,2024-10-10,PATENT_APPLICATION,PENDING,other,0,,,removed,False
022-233-171-845-581,meta,SYSTEME UND VERFAHREN ZUR SPITZENLEISTUNGSSTEUERUNG,2024-10-09,PATENT_APPLICATION,PENDING,dual_purpose,1,4,"EP, TW, US, WO",filtered_keep,True
085-420-449-102-096,meta,Systems and methods of using restricted target wake time in wireless communication,2024-10-08,GRANTED_PATENT,ACTIVE,dual_purpose,3,3,"EP, US, WO",filtered_keep,True
082-574-053-173-835,meta,SYSTEMS AND METHODS OF UPDATING TARGET WAKE TIME SCHEDULES IN WIRELESS LANS,2024-10-03,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
040-904-329-336-996,meta,SYSTEMS AND METHODS FOR QUIET ELEMENT IN TWT FOR WIRELESS COMMUNICATION,2024-09-26,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
132-202-259-653-820,meta,METHODS AND SYSTEMS FOR LOW POWER RECONNECTION,2024-09-19,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
051-030-266-089-776,meta,Systems and methods for peak power control,2024-09-17,GRANTED_PATENT,ACTIVE,dual_purpose,1,1,US,removed,False
109-972-896-477-978,meta,SYSTEMS AND METHODS OF ESTIMATING POWER FOR THERMAL MANAGEMENT IN POWER-CONSTRAINED DEVICES,2024-09-12,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
015-418-738-713-895,meta,SYSTEMS AND METHOD FOR EXTENDING TARGET WAKE TIME SERVICE PERIOD,2024-08-29,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
150-562-744-168-089,meta,Hierarchical power management in artificial reality systems,2024-08-27,GRANTED_PATENT,ACTIVE,dual_purpose,2,6,"CN, EP, JP, KR, US, WO",filtered_keep,True
030-301-000-116-79X,meta,VOLTAGE DROOP MONITOR,2024-08-22,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
145-013-148-364-179,meta,Systems and methods for managing power consumption of device subsystems,2024-08-20,GRANTED_PATENT,ACTIVE,dual_purpose,1,5,"CN, EP, TW, US, WO",filtered_keep,True
154-025-217-638-343,meta,Hierarchical power management of memory for artificial reality systems,2024-07-09,GRANTED_PATENT,ACTIVE,dual_purpose,3,7,"CN, EP, JP, KR, TW, US, WO",filtered_keep,True
029-601-500-818-156,meta,Methods and systems for low power reconnection,2024-07-09,GRANTED_PATENT,ACTIVE,dual_purpose,3,3,"TW, US, WO",filtered_keep,True
108-269-657-616-300,meta,Systems and methods for quiet element in TWT for wireless communication,2024-07-09,GRANTED_PATENT,ACTIVE,dual_purpose,4,1,US,removed,False
004-552-817-695-216,meta,2D NON-CUBOIDAL METAL CAN BATTERIES,2023-10-05,PATENT_APPLICATION,PENDING,other,0,,,removed,False
009-724-432-424-968,meta,Systems and methods for managing power consumption of device subsystems,2023-11-01,PATENT_OF_ADDITION,PENDING,dual_purpose,0,,,removed,False
032-948-807-883-826,meta,METAL CAN BATTERY WITH STEPPED ENCLOSURE,2024-06-27,PATENT_APPLICATION,PENDING,other,0,,,removed,False
041-603-750-454-918,meta,Systems and methods for wireless device modes,2023-11-21,GRANTED_PATENT,ACTIVE,dual_purpose,2,3,"TW, US, WO",filtered_keep,True
050-926-074-429-84X,meta,Systems and methods for beacon alignment for soft access point,2024-04-16,GRANTED_PATENT,ACTIVE,dual_purpose,1,5,"CN, EP, TW, US, WO",filtered_keep,True
051-526-332-759-125,meta,SYSTEMS AND METHODS FOR MANAGING POWER CONSUMPTION OF DEVICE SUBSYSTEMS,2023-10-12,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
065-414-987-560-485,meta,"APPARATUS, SYSTEM, AND METHOD FOR EMBEDDING AND PROTECTING FLEXIBLE BATTERIES IN WEARABLES",2023-12-21,PATENT_APPLICATION,PENDING,other,0,,,removed,False
066-334-513-694-947,meta,SYSTEMS AND METHODS OF USING RESTRICTED TARGET WAKE TIME IN WIRELESS COMMUNICATION,2024-03-21,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
068-513-403-289-744,meta,"APPARATUS, SYSTEM, AND METHOD FOR ACHIEVING FLEXIBILITY AND DURABILITY IN BATTERIES",2023-12-21,PATENT_APPLICATION,PENDING,other,0,,,removed,False
080-568-358-523-513,meta,Curved battery-pack devices and accessories,2024-01-09,GRANTED_PATENT,ACTIVE,other,6,1,US,removed,False
085-660-168-964-776,meta,OFETs having multilayer organic semiconductor with high on/off ratio,2024-07-09,GRANTED_PATENT,ACTIVE,pure,,,,pure_auto_keep,True
088-820-944-236-261,meta,POWER MANAGEMENT OF RECEIVER CHAIN CIRCUITS BASED ON TRAFFIC AWARENESS,2023-08-17,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
089-610-535-314-100,meta,Display peak power management for artificial reality systems,2024-01-23,GRANTED_PATENT,ACTIVE,dual_purpose,1,1,US,removed,False
089-632-898-636-667,meta,SYSTEME UND VERFAHREN ZUR VERWENDUNG EINER EINGESCHRÄNKTEN ZIELWECKZEIT IN DER DRAHTLOSEN KOMMUNIKATION,2024-02-07,PATENT_APPLICATION,PENDING,dual_purpose,1,3,"EP, US, WO",filtered_keep,True
090-273-760-254-440,meta,Systems and methods for scheduling wireless channel access for remote rendering,2023-08-16,PATENT_OF_ADDITION,PENDING,dual_purpose,0,,,removed,False
091-349-350-383-631,meta,SYSTEMS AND METHODS FOR EFFICIENT AND SCALABLE DESIGN OF BATTERY PACKS,2023-08-17,PATENT_APPLICATION,PENDING,other,4,1,US,removed,False
096-739-512-289-564,meta,SYSTEMS AND METHODS OF SIGNALLING TARGET WAKE TIME SCHEDULES FOR MULTIPLE BASIC SERVICE SET IDENTIFIER (BSSID) SET,2024-05-09,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
096-886-790-519-702,meta,HIGH CAPACITY CURVED BATTERY CELLS,2023-11-09,SEARCH_REPORT,PENDING,other,0,,,removed,False
100-062-111-152-867,meta,METAL CAN BATTERY WITH STEPPED ENCLOSURE,2024-06-27,PATENT_APPLICATION,PENDING,other,0,,,removed,False
101-428-419-612-639,meta,HIGH CAPACITY CURVED BATTERY CELLS,2023-10-12,PATENT_APPLICATION,PENDING,other,0,,,removed,False
106-316-394-146-605,meta,Bright pupil eye-tracking system,2024-01-09,GRANTED_PATENT,ACTIVE,dual_purpose,8,6,"CN, EP, JP, KR, US, WO",filtered_keep,True
116-800-084-915-453,meta,GRUPPENPAKETVERARBEITUNG FÜR KOMMUNIKATION MIT DISKONTINUIERLICHEM EMPFANG,2024-03-06,PATENT_APPLICATION,PENDING,dual_purpose,1,3,"CN, EP, US",filtered_keep,True
118-717-888-397-554,meta,2D NON-CUBOIDAL METAL CAN BATTERIES,2023-10-12,PATENT_APPLICATION,PENDING,other,0,,,removed,False
128-269-926-538-466,meta,Systems and methods of adaptive power saving for wireless traffic,2023-12-12,GRANTED_PATENT,ACTIVE,dual_purpose,1,3,"CN, TW, US",filtered_keep,True
141-399-149-415-467,meta,Systems and methods of dynamic selection of antennas for power optimization,2023-10-10,GRANTED_PATENT,ACTIVE,dual_purpose,1,5,"CN, EP, TW, US, WO",filtered_keep,True
144-222-351-974-559,meta,"Artificial reality system having multi-bank, multi-port distributed shared memory",2024-01-09,GRANTED_PATENT,ACTIVE,dual_purpose,1,7,"CN, EP, JP, KR, TW, US, WO",filtered_keep,True
147-108-965-673-603,meta,"APPARATUS, SYSTEM, AND METHOD FOR ACHIEVING FLEXIBILITY AND DURABILITY IN BATTERIES",2023-12-21,PATENT_APPLICATION,PENDING,other,0,,,removed,False
150-731-203-239-395,meta,SYSTEMS AND METHODS FOR MANAGING POWER CONSUMPTION OF DEVICE SUBSYSTEMS,2023-10-19,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
153-148-175-671-404,meta,HIERARCHICAL POWER MANAGEMENT IN ARTIFICIAL REALITY SYSTEMS,2023-08-31,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
153-497-474-827-996,meta,Systems and method of QoS delivery for parameters for restricted TWT,2023-10-16,PATENT_OF_ADDITION,PENDING,dual_purpose,0,,,removed,False
156-086-131-598-135,meta,SYSTEMS AND METHODS OF SIGNALLING TARGET WAKE TIME SCHEDULES FOR MULTIPLE BASIC SERVICE SET IDENTIFIER (BSSID) SET AND O,2024-05-09,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
157-242-327-758-805,meta,PROCESS FOR MANUFACTURING HIGH CAPACITY CURVED BATTERY CELLS,2023-10-12,PATENT_APPLICATION,PENDING,other,1,1,US,removed,False
167-184-782-033-101,meta,SYSTEMS AND METHODS OF ORTHOGONAL RADIO SHARING ACROSS MULTIPLE LINKS,2023-09-28,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
169-911-914-369-522,meta,Power management of receiver chain circuits based on traffic awareness,2023-09-01,PATENT_OF_ADDITION,PENDING,dual_purpose,0,,,removed,False
174-350-132-019-265,meta,KOORDINIERUNG VON KOMMUNIKATIONSVERBINDUNGEN FÜR KÜNSTLICHE REALITÄT,2023-08-23,PATENT_APPLICATION,PENDING,dual_purpose,1,7,"CN, EP, JP, KR, TW, US, WO",filtered_keep,True
174-642-470-005-119,meta,Thermal management for extended reality ecosystem,2024-01-30,GRANTED_PATENT,ACTIVE,dual_purpose,1,2,"US, WO",filtered_keep,True
179-485-821-793-766,meta,SYSTEME UND VERFAHREN ZUR BAKENAUSRICHTUNG FÜR WEICHEN ZUGANGSPUNKT,2023-11-29,PATENT_APPLICATION,PENDING,dual_purpose,1,5,"CN, EP, TW, US, WO",filtered_keep,True
179-941-131-395-038,meta,Systems and methods for reading and writing sparse data in a neural network accelerator,2024-04-09,GRANTED_PATENT,ACTIVE,dual_purpose,2,6,"CN, EP, JP, KR, US, WO",filtered_keep,True
185-680-329-753-157,meta,"Electroactive polymer devices, systems, and methods",2023-11-07,GRANTED_PATENT,ACTIVE,other,12,4,"CN, EP, US, WO",filtered_keep,True
190-000-383-697-394,meta,CURVED BATTERY-PACK DEVICES AND ACCESSORIES,2024-03-21,PATENT_APPLICATION,ACTIVE,other,0,,,removed,False
195-325-985-022-56X,meta,SYSTEME UND VERFAHREN FÜR EINE ZIELWECKZEIT FÜR PEER-TO-PEER-KOMMUNIKATION,2023-09-06,PATENT_APPLICATION,PENDING,dual_purpose,1,7,"CN, EP, JP, KR, TW, US, WO",filtered_keep,True
197-273-557-601-478,meta,HIGH CAPACITY CURVED BATTERY CELLS,2023-10-12,PATENT_APPLICATION,ACTIVE,other,1,4,"CN, EP, US, WO",filtered_keep,True
197-742-077-750-801,meta,"Apparatus, system, and method for optically transforming ac electrical inputs into stepped-down dc outputs",2023-09-12,GRANTED_PATENT,ACTIVE,pure,,,,pure_auto_keep,True
011-942-665-541-732,meta,Coordinating communication links for artificial reality,2023-08-08,GRANTED_PATENT,ACTIVE,dual_purpose,1,7,"CN, EP, JP, KR, TW, US, WO",filtered_keep,True
017-966-246-509-935,meta,SYSTEMS AND METHOD FOR INDICATING SERVICE PERIOD INFORMATION FOR RESTRICTED TARGET WAKE TIME,2023-06-15,PATENT_APPLICATION,PENDING,dual_purpose,1,1,WO,removed,False
018-065-145-406-222,meta,무선 통신에서의 TWT의 콰이어트 엘리먼트를 위한 시스템 및 방법,2023-08-10,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
028-393-007-342-422,meta,SYSTEMS AND METHODS OF POWER MANAGEMENT IN SINGLE RADIO MULTILINK DEVICES,2023-06-29,PATENT_APPLICATION,PENDING,dual_purpose,2,3,"TW, US, WO",filtered_keep,True
031-341-159-224-226,meta,RENDERING WORKLOAD MANAGEMENT FOR EXTENDED REALITY,2023-07-06,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
033-530-045-895-510,meta,Systems and methods of power management in single radio multi-link devices,2023-08-01,PATENT_OF_ADDITION,PENDING,dual_purpose,0,,,removed,False
036-265-647-479-842,meta,Micro OLEDs having narrow bezel,2023-04-04,GRANTED_PATENT,ACTIVE,pure,,,,pure_auto_keep,True
037-764-553-986-547,meta,OFETs having multilayer organic semiconductor with high on/off ratio,2023-04-18,GRANTED_PATENT,ACTIVE,pure,,,,pure_auto_keep,True
038-100-484-898-387,meta,SYSTEMS AND METHOD OF TARGET WAKE TIME FOR PEER-TO-PEER COMMUNICATION,2023-07-27,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
067-292-796-691-255,meta,"Nanovoided electroactive polymer devices, systems, and methods",2023-05-30,GRANTED_PATENT,ACTIVE,other,12,4,"CN, EP, US, WO",filtered_keep,True
081-873-494-050-842,meta,SYSTEMS AND METHODS FOR SCHEDULING WIRELESS CHANNEL ACCESS FOR REMOTE RENDERING,2023-04-20,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
085-003-335-836-553,meta,인공 현실을 위한 통신 링크 조정,2023-06-15,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
085-854-419-874-317,meta,Systems and methods for wireless device modes,2023-06-16,PATENT_OF_ADDITION,PENDING,dual_purpose,0,,,removed,False
087-520-549-857-016,meta,SYSTEMS AND METHODS FOR PEAK POWER CONTROL,2023-06-01,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
089-718-607-482-993,meta,SYSTEMS AND METHODS FOR READING AND WRITING SPARSE DATA IN A NEURAL NETWORK ACCELERATOR,2023-07-20,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
091-296-487-967-340,meta,Systems and method of target wake time for peer-to-peer communication,2023-04-25,GRANTED_PATENT,ACTIVE,dual_purpose,1,7,"CN, EP, JP, KR, TW, US, WO",filtered_keep,True
095-665-096-341-881,meta,Systems and method for indicating service period information for restricted target wake time,2023-07-16,PATENT_OF_ADDITION,PENDING,dual_purpose,0,,,removed,False
101-050-036-750-979,meta,System and method for performing small channel count convolutions in energy-efficient input operand stationary accelerat,2023-06-13,GRANTED_PATENT,ACTIVE,dual_purpose,6,6,"CN, EP, JP, KR, US, WO",filtered_keep,True
108-546-830-745-10X,meta,Rendering workload management for extended reality,2023-07-16,PATENT_OF_ADDITION,PENDING,dual_purpose,0,,,removed,False
113-505-628-998-365,meta,Systems and methods for reading and writing sparse data in a neural network accelerator,2023-04-18,GRANTED_PATENT,ACTIVE,dual_purpose,3,6,"CN, EP, JP, KR, US, WO",filtered_keep,True
117-902-275-409-24X,meta,Hierarchical power management in artificial reality systems,2023-06-13,GRANTED_PATENT,ACTIVE,dual_purpose,1,6,"CN, EP, JP, KR, US, WO",filtered_keep,True
120-826-926-915-290,meta,Curve retention for curved batteries,2023-06-27,GRANTED_PATENT,ACTIVE,other,0,,,removed,False
125-419-230-782-155,meta,SYSTEMS AND METHODS FOR BEACON ALIGNMENT FOR SOFT ACCESS POINT,2023-06-15,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
131-546-092-622-944,meta,피어 투 피어 통신을 위한 타겟 웨이크 타임의 시스템 및 방법,2023-06-29,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
131-986-579-238-417,meta,OFETS HAVING MULTILAYER ORGANIC SEMICONDUCTOR WITH HIGH ON/OFF RATIO,2023-06-29,PATENT_APPLICATION,ACTIVE,pure,,,,pure_auto_keep,True
134-075-402-582-986,meta,SYSTEMS AND METHOD FOR INDICATING SERVICE PERIOD INFORMATION FOR RESTRICTED TARGET WAKE TIME,2023-06-08,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
146-366-351-973-340,meta,Systems and methods for peak power control,2023-08-01,PATENT_OF_ADDITION,PENDING,dual_purpose,0,,,removed,False
148-435-181-406-384,meta,Configuration circuit for reconfigurable output,2023-07-04,GRANTED_PATENT,ACTIVE,pure,,,,pure_auto_keep,True
148-988-572-692-867,meta,DISPLAY PEAK POWER MANAGEMENT FOR ARTIFICIAL REALITY SYSTEMS,2023-04-13,PATENT_APPLICATION,ACTIVE,dual_purpose,1,1,US,removed,False
149-208-308-278-196,meta,THERMAL MANAGEMENT FOR EXTENDED REALITY ECOSYSTEM,2023-04-13,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
150-946-170-316-179,meta,SYSTEMS AND METHOD OF QOS DELIVERY FOR PARAMETERS FOR RESTRICTED TWT,2023-06-08,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
154-731-299-351-968,meta,THERMAL MANAGEMENT FOR EXTENDED REALITY ECOSYSTEM,2023-04-20,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
158-892-727-791-111,meta,POWER MANAGEMENT OF RECEIVER CHAIN CIRCUITS BASED ON TRAFFIC AWARENESS,2023-08-10,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
167-780-260-336-632,meta,INTEGRATION EINES OPTISCHEN HOCHSPANNUNGSTRANSFORMATORS,2023-08-09,PATENT_APPLICATION,PENDING,pure,,,,pure_auto_keep,True
177-771-362-830-55X,meta,SYSTEMS AND METHODS FOR PEAK POWER CONTROL,2023-06-08,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
182-403-325-632-599,meta,High bandwidth memory system with dynamically programmable distribution scheme,2023-05-30,GRANTED_PATENT,ACTIVE,dual_purpose,1,3,"CN, EP, US",filtered_keep,True
199-940-124-502-000,meta,PRÜFUNG VON MIKRO-LEUCHTDIODEN (LEDS) MITHILFE VON SONDENPADS,2023-04-05,GRANTED_PATENT,ACTIVE,other,0,,,removed,False
004-155-339-363-663,meta,SYSTEMS AND METHODS FOR WIRELESS DEVICE MODES,2023-01-12,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
008-575-162-517-175,meta,Systems and methods for beacon alignment for soft access point,2023-02-07,GRANTED_PATENT,ACTIVE,dual_purpose,1,5,"CN, EP, TW, US, WO",filtered_keep,True
010-209-214-914-386,meta,Systems and methods for efficient data buffering,2022-10-25,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
010-213-786-929-307,meta,Coordinating communication links for artificial reality,2022-11-01,GRANTED_PATENT,ACTIVE,dual_purpose,1,7,"CN, EP, JP, KR, TW, US, WO",filtered_keep,True
011-679-114-172-162,meta,CONFIGURATION CIRCUIT FOR RECONFIGURABLE OUTPUT,2022-08-18,PATENT_APPLICATION,ACTIVE,pure,,,,pure_auto_keep,True
024-342-170-200-365,meta,Systems and methods of adaptive power saving for wireless traffic,2022-12-16,PATENT_OF_ADDITION,PENDING,dual_purpose,0,,,removed,False
026-945-581-872-428,meta,"ARTIFICIAL REALITY SYSTEM HAVING MULTI-BANK, MULTI-PORT DISTRIBUTED SHARED MEMORY",2022-12-08,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
030-307-015-600-792,meta,SURFACE COATED ELECTRICALLY CONDUCTIVE ELASTOMERS,2022-07-28,SEARCH_REPORT,PENDING,other,0,,,removed,False
041-236-443-400-301,meta,Multi-element prescription lenses with eye-tracking,2022-11-29,GRANTED_PATENT,ACTIVE,other,12,4,"CN, EP, US, WO",filtered_keep,True
071-234-805-180-027,meta,Reclamation of energy leaking from waveguides,2022-11-22,GRANTED_PATENT,ACTIVE,pure,,,,pure_auto_keep,True
072-570-055-043-478,meta,Systems and methods of wireless trigger frames using transmission identifiers,2023-03-16,PATENT_OF_ADDITION,PENDING,dual_purpose,0,,,removed,False
072-960-654-645-992,meta,Curved battery-pack devices and accessories,2023-01-24,GRANTED_PATENT,ACTIVE,other,4,1,US,removed,False
078-722-838-454-28X,meta,Thermal mass aware thermal management,2023-02-14,GRANTED_PATENT,ACTIVE,dual_purpose,2,1,US,removed,False
081-371-353-036-182,meta,METHODS AND SYSTEMS FOR LOW POWER RECONNECTION,2022-07-28,PATENT_APPLICATION,ACTIVE,dual_purpose,2,3,"TW, US, WO",filtered_keep,True
081-948-064-161-255,meta,SYSTEMS AND METHODS FOR BEACON ALIGNMENT FOR SOFT ACCESS POINT,2022-07-28,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
086-557-696-371-086,meta,HIERARCHISCHE STROMVERWALTUNG IN SYSTEMEN DER KÜNSTLICHEN REALITÄT,2022-09-28,PATENT_APPLICATION,ACTIVE,dual_purpose,1,6,"CN, EP, JP, KR, US, WO",filtered_keep,True
089-301-853-330-959,meta,HIERARCHICAL POWER MANAGEMENT IN ARTIFICIAL REALITY SYSTEMS,2022-10-06,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
095-472-746-654-652,meta,Battery pack architecture for parallel connection of cells,2022-08-30,GRANTED_PATENT,ACTIVE,other,0,,,removed,False
106-528-144-862-400,meta,SYSTEMS AND METHODS OF WIRELESS TRIGGER FRAMES USING TRANSMISSION IDENTIFIERS,2023-01-26,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
107-299-213-858-975,meta,SYSTEMS AND METHODS OF WIRELESS TRIGGER FRAMES USING TRANSMISSION IDENTIFIERS,2023-01-19,PATENT_APPLICATION,PENDING,dual_purpose,2,3,"TW, US, WO",filtered_keep,True
108-588-457-440-337,meta,Systems and methods of dynamic selection of antennas for power optimization,2022-09-16,PATENT_OF_ADDITION,PENDING,dual_purpose,0,,,removed,False
109-061-499-723-226,meta,METHODS AND SYSTEMS FOR LOW POWER RECONNECTION,2022-07-28,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
113-335-292-621-425,meta,OPTISCHER TRANSFORMATOR,2022-07-27,PATENT_APPLICATION,PENDING,pure,,,,pure_auto_keep,True
116-131-481-793-087,meta,SYSTEMS AND METHODS OF ADAPTIVE POWER SAVING FOR WIRELESS TRAFFIC,2022-08-18,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
122-120-778-616-026,meta,HELLES AUGENVERFOLGUNGSSYSTEM,2023-01-04,PATENT_APPLICATION,ACTIVE,dual_purpose,1,6,"CN, EP, JP, KR, US, WO",filtered_keep,True
122-444-203-860-061,meta,"Artificial reality system having multi-bank, multi-port distributed shared memory",2022-08-09,GRANTED_PATENT,ACTIVE,dual_purpose,1,7,"CN, EP, JP, KR, TW, US, WO",filtered_keep,True
122-789-307-529-30X,meta,Optical transformer,2023-01-24,GRANTED_PATENT,ACTIVE,pure,,,,pure_auto_keep,True
124-110-576-866-186,meta,BANDWIDTH-AWARE FLEXIBLE-SCHEDULING MACHINE LEARNING ACCELERATOR,2022-12-01,PATENT_APPLICATION,PENDING,dual_purpose,2,1,WO,removed,False
128-121-048-168-404,meta,Methods and systems for low power reconnection,2022-08-01,PATENT_OF_ADDITION,PENDING,dual_purpose,0,,,removed,False
133-610-415-617-776,meta,COORDINATING COMMUNICATION LINKS FOR ARTIFICIAL REALITY,2023-02-09,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
141-154-954-883-380,meta,SYSTEMS AND METHODS FOR NETWORK TRAFFIC SHAPING,2023-03-09,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
141-341-840-584-247,meta,SYSTEMS AND METHODS FOR BEACON ALIGNMENT FOR SOFT ACCESS POINT,2022-07-28,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
141-978-411-648-984,meta,Systems and methods for prioritizing packet retransmission,2023-03-14,GRANTED_PATENT,ACTIVE,dual_purpose,2,1,US,removed,False
142-205-571-868-38X,meta,System and method for shift-based information mixing across channels for shufflenet-like neural networks,2023-03-28,GRANTED_PATENT,ACTIVE,dual_purpose,2,6,"CN, EP, JP, KR, US, WO",filtered_keep,True
155-388-138-750-23X,meta,SYSTEMS AND METHODS OF USING RESTRICTED TARGET WAKE TIME IN WIRELESS COMMUNICATION,2022-09-29,PATENT_APPLICATION,PENDING,dual_purpose,2,3,"EP, US, WO",filtered_keep,True
166-015-338-319-804,meta,인공 현실 시스템을 위한 메모리의 계층적 전력 관리,2023-03-09,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
167-361-884-167-703,meta,Bypassing zero-value multiplications in a hardware multiplier,2023-03-28,GRANTED_PATENT,ACTIVE,dual_purpose,2,3,"CN, EP, US",filtered_keep,True
181-195-834-541-337,meta,Hardware accelerated compute kernels for heterogeneous compute environments,2023-01-17,GRANTED_PATENT,ACTIVE,dual_purpose,1,1,US,removed,False
183-906-255-267-012,meta,SYSTEMS AND METHODS OF SUSPENSION AND RESUMPTION OF TARGET WAKE TIME (TWT) SCHEDULES,2023-02-02,PATENT_APPLICATION,PENDING,dual_purpose,0,,,removed,False
184-181-163-999-196,meta,SYSTEMS AND METHODS FOR WIRELESS DEVICE MODES,2023-01-12,PATENT_APPLICATION,PENDING,dual_purpose,1,3,"TW, US, WO",filtered_keep,True
187-401-014-354-74X,meta,Systems and methods for beacon alignment for soft access point,2022-08-01,PATENT_OF_ADDITION,PENDING,dual_purpose,0,,,removed,False
189-140-407-765-400,meta,Dynamically addressable high voltage optical transformer with integrated optically triggered switches,2022-08-30,GRANTED_PATENT,ACTIVE,pure,,,,pure_auto_keep,True
198-670-165-750-410,meta,Efficient utilization of spare datacenter capacity,2022-09-06,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
006-358-413-065-107,meta,"VORRICHTUNG, SYSTEME UND VERFAHREN ZUR GEMEINSAMEN LEISTUNGSVERTEILUNG ZWISCHEN VORRICHTUNGEN ÜBER KÖRPER DES TRÄGERS",2022-07-06,GRANTED_PATENT,ACTIVE,dual_purpose,0,,,removed,False
012-482-734-699-421,meta,DYNAMICALLY ADDRESSABLE HIGH VOLTAGE OPTICAL TRANSFORMER WITH INTEGRATED OPTICALLY TRIGGERED SWITCHES,2022-02-24,PATENT_APPLICATION,ACTIVE,pure,,,,pure_auto_keep,True
016-927-763-742-462,meta,OFETS HAVING ORGANIC SEMICONDUCTOR LAYER WITH HIGH CARRIER MOBILITY AND IN SITU ISOLATION,2022-02-10,PATENT_APPLICATION,PENDING,pure,,,,pure_auto_keep,True
020-383-695-384-609,meta,SYSTEMS AND METHODS OF DYNAMIC SELECTION OF ANTENNAS FOR POWER OPTIMIZATION,2022-05-26,PATENT_APPLICATION,ACTIVE,dual_purpose,0,,,removed,False
